"metadata__language","metadata__transactionId","metadata__version","metadata__fromDate","metadata__toDate","metadata__station","metadata__status_code","metadata__message","actualWeatherData__date","actualWeatherData__time","actualWeatherData__temperature","actualWeatherData__relativeHumidity"
"","","","","","","","","2022-01-21","14:45:00","25.3","99.0"
"","","","","","","","","2022-01-21","15:00:00","25.3","99.0"
"","","","","","","","","2022-01-21","15:15:00","25.7","99.0"
"","","","","","","","","2022-01-21","15:30:00","25.6","99.0"
"","","","","","","","","2022-01-21","15:45:00","25.6","99.0"
"","","","","","","","","2022-01-21","16:00:00","25.5","99.0"
"","","","","","","","","2022-01-21","16:15:00","26.2","96.0"
"","","","","","","","","2022-01-21","16:30:00","26.4","95.0"
"","","","","","","","","2022-01-21","16:45:00","25.6","99.0"
"","","","","","","","","2022-01-21","17:00:00","25.1","99.0"
"","","","","","","","","2022-01-21","17:15:00","24.7","99.0"
"","","","","","","","","2022-01-21","17:30:00","24.5","99.0"
"","","","","","","","","2022-01-21","17:45:00","24.3","99.0"
"","","","","","","","","2022-01-21","18:00:00","24.0","99.0"
"","","","","","","","","2022-01-21","18:15:00","23.8","99.0"
"","","","","","","","","2022-01-21","18:30:00","23.6","99.0"
"","","","","","","","","2022-01-21","18:45:00","23.5","99.0"
"","","","","","","","","2022-01-21","19:00:00","23.3","99.0"
"","","","","","","","","2022-01-21","19:15:00","23.3","99.0"
"","","","","","","","","2022-01-21","19:30:00","22.9","99.0"
"","","","","","","","","2022-01-21","19:45:00","23.0","99.0"
"","","","","","","","","2022-01-21","20:15:00","22.8","99.0"
"","","","","","","","","2022-01-21","20:30:00","22.7","99.0"
"","","","","","","","","2022-01-21","20:45:00","22.7","99.0"
"","","","","","","","","2022-01-21","21:00:00","22.5","99.0"
"","","","","","","","","2022-01-21","21:15:00","22.2","99.0"
"","","","","","","","","2022-01-21","21:30:00","22.2","99.0"
"","","","","","","","","2022-01-21","21:45:00","21.9","99.0"
"","","","","","","","","2022-01-21","22:00:00","21.6","99.0"
"","","","","","","","","2022-01-21","22:15:00","21.7","99.0"
"","","","","","","","","2022-01-21","22:30:00","21.5","99.0"
"","","","","","","","","2022-01-21","22:45:00","21.6","99.0"
"","","","","","","","","2022-01-21","23:00:00","21.7","99.0"
"","","","","","","","","2022-01-21","23:15:00","21.6","99.0"
"","","","","","","","","2022-01-21","23:30:00","21.2","99.0"
"","","","","","","","","2022-01-21","23:45:00","21.1","99.0"
"","","","","","","","","2022-01-22","00:00:00","20.9","99.0"
"","","","","","","","","2022-01-22","00:15:00","20.8","99.0"
"","","","","","","","","2022-01-22","00:30:00","20.8","99.0"
"","","","","","","","","2022-01-22","00:45:00","20.7","99.0"
"","","","","","","","","2022-01-22","01:00:00","20.7","99.0"
"","","","","","","","","2022-01-22","01:15:00","20.5","99.0"
"","","","","","","","","2022-01-22","01:30:00","20.6","99.0"
"","","","","","","","","2022-01-22","01:45:00","20.6","99.0"
"","","","","","","","","2022-01-22","02:00:00","20.6","99.0"
"","","","","","","","","2022-01-22","02:15:00","20.6","99.0"
"","","","","","","","","2022-01-22","02:30:00","20.8","99.0"
"","","","","","","","","2022-01-22","02:45:00","20.5","99.0"
"","","","","","","","","2022-01-22","03:00:00","20.5","99.0"
"","","","","","","","","2022-01-22","03:15:00","20.5","99.0"
"","","","","","","","","2022-01-22","03:30:00","20.8","99.0"
"","","","","","","","","2022-01-22","03:45:00","20.7","99.0"
"","","","","","","","","2022-01-22","04:00:00","20.6","99.0"
"","","","","","","","","2022-01-22","04:15:00","21.0","99.0"
"","","","","","","","","2022-01-22","04:30:00","21.3","99.0"
"","","","","","","","","2022-01-22","04:45:00","21.5","99.0"
"","","","","","","","","2022-01-22","05:00:00","21.4","99.0"
"","","","","","","","","2022-01-22","05:15:00","21.3","99.0"
"","","","","","","","","2022-01-22","05:30:00","21.2","99.0"
"","","","","","","","","2022-01-22","05:45:00","21.0","99.0"
"","","","","","","","","2022-01-22","06:00:00","20.9","99.0"
"","","","","","","","","2022-01-22","06:15:00","20.8","99.0"
"","","","","","","","","2022-01-22","06:30:00","20.8","99.0"
"","","","","","","","","2022-01-22","06:45:00","20.9","99.0"
"","","","","","","","","2022-01-22","07:00:00","21.0","99.0"
"","","","","","","","","2022-01-22","07:15:00","21.1","99.0"
"","","","","","","","","2022-01-22","07:30:00","21.2","99.0"
"","","","","","","","","2022-01-22","07:45:00","21.2","99.0"
"","","","","","","","","2022-01-22","08:00:00","21.4","99.0"
"","","","","","","","","2022-01-22","08:15:00","21.7","99.0"
"","","","","","","","","2022-01-22","08:30:00","21.7","99.0"
"","","","","","","","","2022-01-22","08:45:00","21.6","99.0"
"","","","","","","","","2022-01-22","09:00:00","21.9","99.0"
"","","","","","","","","2022-01-22","09:15:00","22.5","99.0"
"","","","","","","","","2022-01-22","09:30:00","22.3","99.0"
"","","","","","","","","2022-01-22","09:45:00","23.1","99.0"
"","","","","","","","","2022-01-22","10:00:00","25.1","99.0"
"","","","","","","","","2022-01-22","10:15:00","25.8","99.0"
"","","","","","","","","2022-01-22","10:30:00","26.2","99.0"
"","","","","","","","","2022-01-22","10:45:00","27.3","99.0"
"","","","","","","","","2022-01-22","11:00:00","26.7","99.0"
"","","","","","","","","2022-01-22","11:15:00","27.4","99.0"
"","","","","","","","","2022-01-22","11:30:00","26.9","99.0"
"","","","","","","","","2022-01-22","11:45:00","25.5","99.0"
"","","","","","","","","2022-01-22","12:00:00","26.2","99.0"
"","","","","","","","","2022-01-22","12:15:00","25.6","99.0"
"","","","","","","","","2022-01-22","12:30:00","26.2","99.0"
"","","","","","","","","2022-01-22","12:45:00","26.3","99.0"
"","","","","","","","","2022-01-22","13:00:00","26.4","99.0"
"","","","","","","","","2022-01-22","13:15:00","26.4","99.0"
"","","","","","","","","2022-01-22","13:30:00","26.7","99.0"
"","","","","","","","","2022-01-22","13:45:00","26.7","99.0"
"","","","","","","","","2022-01-22","14:00:00","27.1","99.0"
"","","","","","","","","2022-01-22","14:15:00","26.5","99.0"
"","","","","","","","","2022-01-22","14:30:00","26.5","99.0"
"","","","","","","","","2022-01-22","14:45:00","27.3","99.0"
"","","","","","","","","2022-01-22","15:00:00","26.4","99.0"
"","","","","","","","","2022-01-22","15:15:00","26.9","99.0"
"","","","","","","","","2022-01-22","15:30:00","26.4","99.0"
"","","","","","","","","2022-01-22","15:45:00","26.8","99.0"
"","","","","","","","","2022-01-22","16:15:00","27.3","99.0"
"","","","","","","","","2022-01-22","16:30:00","25.8","99.0"
"","","","","","","","","2022-01-22","16:45:00","25.6","99.0"
"","","","","","","","","2022-01-22","17:00:00","25.6","99.0"
"","","","","","","","","2022-01-22","17:15:00","25.1","99.0"
"","","","","","","","","2022-01-22","17:30:00","25.1","99.0"
"","","","","","","","","2022-01-22","17:45:00","25.0","99.0"
"","","","","","","","","2022-01-22","18:00:00","25.0","99.0"
"","","","","","","","","2022-01-22","18:15:00","24.8","99.0"
"","","","","","","","","2022-01-22","18:30:00","24.7","99.0"
"","","","","","","","","2022-01-22","18:45:00","24.6","99.0"
"","","","","","","","","2022-01-22","19:00:00","24.4","99.0"
"","","","","","","","","2022-01-22","19:15:00","24.3","99.0"
"","","","","","","","","2022-01-22","19:30:00","24.3","99.0"
"","","","","","","","","2022-01-22","19:45:00","23.8","99.0"
"","","","","","","","","2022-01-22","20:00:00","23.7","99.0"
"","","","","","","","","2022-01-22","20:15:00","23.8","99.0"
"","","","","","","","","2022-01-22","20:30:00","23.8","99.0"
"","","","","","","","","2022-01-22","20:45:00","23.7","99.0"
"","","","","","","","","2022-01-22","21:00:00","23.7","99.0"
"","","","","","","","","2022-01-22","21:15:00","23.7","99.0"
"","","","","","","","","2022-01-22","21:30:00","23.5","99.0"
"","","","","","","","","2022-01-22","21:45:00","23.6","99.0"
"","","","","","","","","2022-01-22","22:00:00","23.6","99.0"
"","","","","","","","","2022-01-22","22:15:00","23.6","99.0"
"","","","","","","","","2022-01-22","22:30:00","23.6","99.0"
"","","","","","","","","2022-01-22","22:45:00","23.6","99.0"
"","","","","","","","","2022-01-22","23:00:00","23.4","99.0"
"","","","","","","","","2022-01-22","23:15:00","23.3","99.0"
"","","","","","","","","2022-01-22","23:30:00","23.4","99.0"
"","","","","","","","","2022-01-22","23:45:00","23.1","99.0"
"","","","","","","","","2022-01-23","00:00:00","23.0","99.0"
"","","","","","","","","2022-01-23","00:15:00","22.8","99.0"
"","","","","","","","","2022-01-23","00:30:00","23.1","99.0"
"","","","","","","","","2022-01-23","00:45:00","23.3","99.0"
"","","","","","","","","2022-01-23","01:00:00","23.5","99.0"
"","","","","","","","","2022-01-23","01:15:00","23.5","99.0"
"","","","","","","","","2022-01-23","01:30:00","23.4","99.0"
"","","","","","","","","2022-01-23","01:45:00","23.5","98.0"
"","","","","","","","","2022-01-23","02:00:00","23.4","94.0"
"","","","","","","","","2022-01-23","02:15:00","23.5","94.0"
"","","","","","","","","2022-01-23","02:30:00","23.6","84.0"
"","","","","","","","","2022-01-23","02:45:00","23.3","80.0"
"","","","","","","","","2022-01-23","03:00:00","23.2","77.0"
"","","","","","","","","2022-01-23","03:15:00","23.3","76.0"
"","","","","","","","","2022-01-23","03:30:00","23.3","74.0"
"","","","","","","","","2022-01-23","03:45:00","23.2","70.0"
"","","","","","","","","2022-01-23","04:15:00","23.0","63.0"
"","","","","","","","","2022-01-23","04:30:00","23.0","57.0"
"","","","","","","","","2022-01-23","04:45:00","22.9","59.0"
"","","","","","","","","2022-01-23","05:00:00","23.0","47.0"
"","","","","","","","","2022-01-23","05:15:00","23.2","46.0"
"","","","","","","","","2022-01-23","05:30:00","23.3","42.0"
"","","","","","","","","2022-01-23","05:45:00","23.3","47.0"
"","","","","","","","","2022-01-23","06:00:00","23.3","53.0"
"","","","","","","","","2022-01-23","06:15:00","23.0","67.0"
"","","","","","","","","2022-01-23","06:30:00","22.7","75.0"
"","","","","","","","","2022-01-23","06:45:00","22.2","77.0"
"","","","","","","","","2022-01-23","07:00:00","22.2","73.0"
"","","","","","","","","2022-01-23","07:15:00","22.2","67.0"
"","","","","","","","","2022-01-23","07:30:00","22.2","63.0"
"","","","","","","","","2022-01-23","07:45:00","22.3","61.0"
"","","","","","","","","2022-01-23","08:00:00","22.2","59.0"
"","","","","","","","","2022-01-23","08:15:00","22.3","59.0"
"","","","","","","","","2022-01-23","08:30:00","22.5","53.0"
"","","","","","","","","2022-01-23","08:45:00","22.5","54.0"
"","","","","","","","","2022-01-23","09:00:00","22.5","54.0"
"","","","","","","","","2022-01-23","09:15:00","22.7","52.0"
"","","","","","","","","2022-01-23","09:30:00","22.8","50.0"
"","","","","","","","","2022-01-23","09:45:00","22.9","47.0"
"","","","","","","","","2022-01-23","10:00:00","23.0","67.0"
"","","","","","","","","2022-01-23","10:15:00","22.5","69.0"
"","","","","","","","","2022-01-23","10:30:00","22.3","70.0"
"","","","","","","","","2022-01-23","10:45:00","21.9","71.0"
"","","","","","","","","2022-01-23","11:00:00","21.7","70.0"
"","","","","","","","","2022-01-23","11:15:00","22.2","68.0"
"","","","","","","","","2022-01-23","11:30:00","22.4","65.0"
"","","","","","","","","2022-01-23","11:45:00","22.3","67.0"
"","","","","","","","","2022-01-23","12:00:00","22.0","67.0"
"","","","","","","","","2022-01-23","12:15:00","22.2","63.0"
"","","","","","","","","2022-01-23","12:30:00","22.5","65.0"
"","","","","","","","","2022-01-23","12:45:00","22.2","65.0"
"","","","","","","","","2022-01-23","13:00:00","21.9","63.0"
"","","","","","","","","2022-01-23","13:15:00","21.8","63.0"
"","","","","","","","","2022-01-23","13:30:00","22.2","62.0"
"","","","","","","","","2022-01-23","13:45:00","21.8","63.0"
"","","","","","","","","2022-01-23","14:00:00","21.8","63.0"
"","","","","","","","","2022-01-23","14:15:00","21.9","62.0"
"","","","","","","","","2022-01-23","14:30:00","22.2","62.0"
"","","","","","","","","2022-01-23","14:45:00","21.9","64.0"
"","","","","","","","","2022-01-23","15:00:00","21.6","66.0"
"","","","","","","","","2022-01-23","15:15:00","21.9","64.0"
"","","","","","","","","2022-01-23","15:30:00","21.6","65.0"
"","","","","","","","","2022-01-23","16:00:00","21.6","61.0"
"","","","","","","","","2022-01-23","16:15:00","21.6","61.0"
"","","","","","","","","2022-01-23","16:30:00","21.4","60.0"
"","","","","","","","","2022-01-23","16:45:00","21.1","63.0"
"","","","","","","","","2022-01-23","17:00:00","21.2","64.0"
"","","","","","","","","2022-01-23","17:15:00","21.1","63.0"
"","","","","","","","","2022-01-23","17:30:00","20.9","64.0"
"","","","","","","","","2022-01-23","17:45:00","20.8","66.0"
"","","","","","","","","2022-01-23","18:00:00","20.5","66.0"
"","","","","","","","","2022-01-23","18:15:00","20.4","66.0"
"","","","","","","","","2022-01-23","18:30:00","20.2","67.0"
"","","","","","","","","2022-01-23","18:45:00","20.1","67.0"
"","","","","","","","","2022-01-23","19:00:00","20.1","67.0"
"","","","","","","","","2022-01-23","19:15:00","20.1","66.0"
"","","","","","","","","2022-01-23","19:30:00","20.0","66.0"
"","","","","","","","","2022-01-23","19:45:00","20.0","68.0"
"","","","","","","","","2022-01-23","20:00:00","19.9","68.0"
"","","","","","","","","2022-01-23","20:15:00","20.0","67.0"
"","","","","","","","","2022-01-23","20:30:00","20.1","67.0"
"","","","","","","","","2022-01-23","20:45:00","20.1","65.0"
"","","","","","","","","2022-01-23","21:00:00","20.1","66.0"
"","","","","","","","","2022-01-23","21:15:00","20.1","68.0"
"","","","","","","","","2022-01-23","21:30:00","20.1","68.0"
"","","","","","","","","2022-01-23","21:45:00","20.1","68.0"
"","","","","","","","","2022-01-23","22:00:00","20.0","71.0"
"","","","","","","","","2022-01-23","22:15:00","19.9","71.0"
"","","","","","","","","2022-01-23","22:30:00","20.0","72.0"
"","","","","","","","","2022-01-23","22:45:00","20.1","70.0"
"","","","","","","","","2022-01-23","23:00:00","20.3","65.0"
"","","","","","","","","2022-01-23","23:15:00","20.4","61.0"
"","","","","","","","","2022-01-23","23:30:00","20.2","64.0"
"","","","","","","","","2022-01-23","23:45:00","20.4","61.0"
"","","","","","","","","2022-01-24","00:00:00","20.4","59.0"
"","","","","","","","","2022-01-24","00:15:00","20.5","56.0"
"","","","","","","","","2022-01-24","00:30:00","20.4","57.0"
"","","","","","","","","2022-01-24","00:45:00","20.2","55.0"
"","","","","","","","","2022-01-24","01:00:00","20.0","50.0"
"","","","","","","","","2022-01-24","01:15:00","19.9","51.0"
"","","","","","","","","2022-01-24","01:30:00","19.6","45.0"
"","","","","","","","","2022-01-24","01:45:00","19.3","45.0"
"","","","","","","","","2022-01-24","02:00:00","19.2","46.0"
"","","","","","","","","2022-01-24","02:15:00","19.0","47.0"
"","","","","","","","","2022-01-24","02:30:00","19.0","50.0"
"","","","","","","","","2022-01-24","02:45:00","18.6","55.0"
"","","","","","","","","2022-01-24","03:00:00","18.4","52.0"
"","","","","","","","","2022-01-24","03:15:00","18.1","53.0"
"","","","","","","","","2022-01-24","03:30:00","18.1","43.0"
"","","","","","","","","2022-01-24","03:45:00","17.9","43.0"
"","","","","","","","","2022-01-24","04:00:00","17.7","45.0"
"","","","","","","","","2022-01-24","04:15:00","17.7","45.0"
"","","","","","","","","2022-01-24","04:30:00","17.5","45.0"
"","","","","","","","","2022-01-24","04:45:00","17.5","44.0"
"","","","","","","","","2022-01-24","05:00:00","17.3","46.0"
"","","","","","","","","2022-01-24","05:15:00","17.3","46.0"
"","","","","","","","","2022-01-24","05:30:00","17.3","47.0"
"","","","","","","","","2022-01-24","05:45:00","17.3","47.0"
"","","","","","","","","2022-01-24","06:15:00","17.2","47.0"
"","","","","","","","","2022-01-24","06:30:00","17.2","47.0"
"","","","","","","","","2022-01-24","06:45:00","17.2","47.0"
"","","","","","","","","2022-01-24","07:00:00","17.1","47.0"
"","","","","","","","","2022-01-24","07:15:00","16.8","48.0"
"","","","","","","","","2022-01-24","07:30:00","16.9","48.0"
"","","","","","","","","2022-01-24","07:45:00","17.0","46.0"
"","","","","","","","","2022-01-24","08:00:00","17.1","43.0"
"","","","","","","","","2022-01-24","08:15:00","17.3","40.0"
"","","","","","","","","2022-01-24","08:30:00","17.7","39.0"
"","","","","","","","","2022-01-24","08:45:00","17.9","35.0"
"","","","","","","","","2022-01-24","09:00:00","18.4","34.0"
"","","","","","","","","2022-01-24","09:15:00","18.9","34.0"
"","","","","","","","","2022-01-24","09:30:00","19.0","34.0"
"","","","","","","","","2022-01-24","09:45:00","19.7","35.0"
"","","","","","","","","2022-01-24","10:00:00","19.8","34.0"
"","","","","","","","","2022-01-24","10:15:00","20.3","28.0"
"","","","","","","","","2022-01-24","10:30:00","20.6","26.0"
"","","","","","","","","2022-01-24","10:45:00","20.6","26.0"
"","","","","","","","","2022-01-24","11:15:00","21.3","26.0"
"","","","","","","","","2022-01-24","11:30:00","21.8","28.0"
"","","","","","","","","2022-01-24","11:45:00","21.9","27.0"
"","","","","","","","","2022-01-24","12:00:00","22.1","29.0"
"","","","","","","","","2022-01-24","12:15:00","21.2","34.0"
"","","","","","","","","2022-01-24","12:30:00","21.0","34.0"
"","","","","","","","","2022-01-24","12:45:00","20.8","35.0"
"","","","","","","","","2022-01-24","13:00:00","21.3","33.0"
"","","","","","","","","2022-01-24","13:15:00","21.2","38.0"
"","","","","","","","","2022-01-24","13:30:00","21.3","35.0"
"","","","","","","","","2022-01-24","13:45:00","21.8","34.0"
"","","","","","","","","2022-01-24","14:00:00","21.3","33.0"
"","","","","","","","","2022-01-24","14:15:00","21.4","32.0"
"","","","","","","","","2022-01-24","14:30:00","21.6","32.0"
"","","","","","","","","2022-01-24","14:45:00","21.2","32.0"
"","","","","","","","","2022-01-24","15:00:00","21.6","31.0"
"","","","","","","","","2022-01-24","15:15:00","21.7","34.0"
"","","","","","","","","2022-01-24","15:30:00","21.7","33.0"
"","","","","","","","","2022-01-24","15:45:00","21.9","32.0"
"","","","","","","","","2022-01-24","16:00:00","21.6","32.0"
"","","","","","","","","2022-01-24","16:15:00","21.5","34.0"
"","","","","","","","","2022-01-24","16:30:00","21.1","35.0"
"","","","","","","","","2022-01-24","16:45:00","21.1","36.0"
"","","","","","","","","2022-01-24","17:00:00","21.0","37.0"
"","","","","","","","","2022-01-24","17:15:00","20.8","38.0"
"","","","","","","","","2022-01-24","17:30:00","20.5","41.0"
"","","","","","","","","2022-01-24","17:45:00","20.3","42.0"
"","","","","","","","","2022-01-24","18:00:00","20.2","42.0"
"","","","","","","","","2022-01-24","18:15:00","20.1","41.0"
"","","","","","","","","2022-01-24","18:30:00","20.0","41.0"
"","","","","","","","","2022-01-24","18:45:00","20.0","43.0"
"","","","","","","","","2022-01-24","19:00:00","19.8","43.0"
"","","","","","","","","2022-01-24","19:15:00","19.8","42.0"
"","","","","","","","","2022-01-24","19:30:00","19.9","43.0"
"","","","","","","","","2022-01-24","19:45:00","19.9","44.0"
"","","","","","","","","2022-01-24","20:00:00","19.9","44.0"
"","","","","","","","","2022-01-24","20:15:00","20.0","45.0"
"","","","","","","","","2022-01-24","20:30:00","19.9","45.0"
"","","","","","","","","2022-01-24","20:45:00","19.8","46.0"
"","","","","","","","","2022-01-24","21:00:00","19.7","50.0"
"","","","","","","","","2022-01-24","21:15:00","19.5","50.0"
"","","","","","","","","2022-01-24","21:30:00","19.3","47.0"
"","","","","","","","","2022-01-24","21:45:00","19.3","48.0"
"","","","","","","","","2022-01-24","22:00:00","19.1","50.0"
"","","","","","","","","2022-01-24","22:15:00","19.0","50.0"
"","","","","","","","","2022-01-24","22:30:00","18.9","49.0"
"","","","","","","","","2022-01-24","22:45:00","18.9","45.0"
"","","","","","","","","2022-01-24","23:00:00","18.9","46.0"
"","","","","","","","","2022-01-24","23:15:00","18.8","47.0"
"","","","","","","","","2022-01-24","23:30:00","18.5","49.0"
"","","","","","","","","2022-01-24","23:45:00","18.6","49.0"
"","","","","","","","","2022-01-25","00:00:00","18.4","52.0"
"","","","","","","","","2022-01-25","00:15:00","17.9","52.0"
"","","","","","","","","2022-01-25","00:30:00","17.6","53.0"
"","","","","","","","","2022-01-25","00:45:00","17.5","52.0"
"","","","","","","","","2022-01-25","01:00:00","17.5","53.0"
"","","","","","","","","2022-01-25","01:15:00","16.9","55.0"
"","","","","","","","","2022-01-25","01:30:00","17.2","53.0"
"","","","","","","","","2022-01-25","01:45:00","17.4","51.0"
"","","","","","","","","2022-01-25","02:00:00","17.0","54.0"
"","","","","","","","","2022-01-25","02:15:00","16.5","57.0"
"","","","","","","","","2022-01-25","02:30:00","17.2","57.0"
"","","","","","","","","2022-01-25","02:45:00","16.6","62.0"
"","","","","","","","","2022-01-25","03:00:00","16.0","68.0"
"","","","","","","","","2022-01-25","03:15:00","15.6","70.0"
"","","","","","","","","2022-01-25","03:30:00","15.4","71.0"
"","","","","","","","","2022-01-25","03:45:00","15.5","67.0"
"","","","","","","","","2022-01-25","04:00:00","15.5","64.0"
"","","","","","","","","2022-01-25","04:15:00","16.0","61.0"
"","","","","","","","","2022-01-25","04:30:00","15.7","64.0"
"","","","","","","","","2022-01-25","04:45:00","15.4","63.0"
"","","","","","","","","2022-01-25","05:00:00","15.7","60.0"
"","","","","","","","","2022-01-25","05:15:00","16.2","50.0"
"","","","","","","","","2022-01-25","05:30:00","16.5","45.0"
"","","","","","","","","2022-01-25","05:45:00","16.6","44.0"
"","","","","","","","","2022-01-25","06:00:00","16.7","43.0"
"","","","","","","","","2022-01-25","06:15:00","16.4","45.0"
"","","","","","","","","2022-01-25","06:30:00","16.5","43.0"
"","","","","","","","","2022-01-25","06:45:00","16.6","41.0"
"","","","","","","","","2022-01-25","07:00:00","16.5","42.0"
"","","","","","","","","2022-01-25","07:15:00","16.2","43.0"
"","","","","","","","","2022-01-25","07:30:00","16.2","45.0"
"","","","","","","","","2022-01-25","07:45:00","16.5","42.0"
"","","","","","","","","2022-01-25","08:00:00","16.8","42.0"
"","","","","","","","","2022-01-25","08:15:00","16.8","44.0"
"","","","","","","","","2022-01-25","08:30:00","17.3","44.0"
"","","","","","","","","2022-01-25","08:45:00","17.7","46.0"
"","","","","","","","","2022-01-25","09:00:00","18.2","49.0"
"","","","","","","","","2022-01-25","09:15:00","19.3","46.0"
"","","","","","","","","2022-01-25","09:30:00","19.4","46.0"
"","","","","","","","","2022-01-25","09:45:00","19.7","46.0"
"","","","","","","","","2022-01-25","10:00:00","19.7","47.0"
"","","","","","","","","2022-01-25","10:15:00","20.3","44.0"
"","","","","","","","","2022-01-25","10:30:00","20.5","44.0"
"","","","","","","","","2022-01-25","10:45:00","20.9","42.0"
"","","","","","","","","2022-01-25","11:00:00","21.1","46.0"
"","","","","","","","","2022-01-25","11:15:00","21.9","44.0"
"","","","","","","","","2022-01-25","11:30:00","21.4","45.0"
"","","","","","","","","2022-01-25","11:45:00","22.2","40.0"
"","","","","","","","","2022-01-25","12:00:00","22.4","38.0"
"","","","","","","","","2022-01-25","12:15:00","23.0","36.0"
"","","","","","","","","2022-01-25","12:30:00","22.6","39.0"
"","","","","","","","","2022-01-25","12:45:00","22.9","40.0"
"","","","","","","","","2022-01-25","13:00:00","23.0","41.0"
"","","","","","","","","2022-01-25","13:15:00","23.4","41.0"
"","","","","","","","","2022-01-25","13:30:00","24.3","36.0"
"","","","","","","","","2022-01-25","13:45:00","24.3","39.0"
"","","","","","","","","2022-01-25","14:00:00","23.6","42.0"
"","","","","","","","","2022-01-25","14:15:00","23.6","43.0"
"","","","","","","","","2022-01-25","14:30:00","23.8","44.0"
"","","","","","","","","2022-01-25","14:45:00","23.6","48.0"
"","","","","","","","","2022-01-25","15:00:00","24.2","44.0"
"","","","","","","","","2022-01-25","15:15:00","23.9","46.0"
"","","","","","","","","2022-01-25","15:30:00","23.7","46.0"
"","","","","","","","","2022-01-25","15:45:00","23.6","47.0"
"","","","","","","","","2022-01-25","16:00:00","23.8","48.0"
"","","","","","","","","2022-01-25","16:15:00","23.6","48.0"
"","","","","","","","","2022-01-25","16:30:00","23.3","52.0"
"","","","","","","","","2022-01-25","16:45:00","23.3","50.0"
"","","","","","","","","2022-01-25","17:00:00","23.0","52.0"
"","","","","","","","","2022-01-25","17:15:00","22.7","56.0"
"","","","","","","","","2022-01-25","17:30:00","22.6","55.0"
"","","","","","","","","2022-01-25","17:45:00","22.5","57.0"
"","","","","","","","","2022-01-25","18:00:00","22.2","59.0"
"","","","","","","","","2022-01-25","18:15:00","22.1","58.0"
"","","","","","","","","2022-01-25","18:30:00","21.8","59.0"
"","","","","","","","","2022-01-25","18:45:00","21.8","60.0"
"","","","","","","","","2022-01-25","19:00:00","21.7","62.0"
"","","","","","","","","2022-01-25","19:15:00","21.6","65.0"
"","","","","","","","","2022-01-25","19:30:00","21.5","68.0"
"","","","","","","","","2022-01-25","19:45:00","21.6","67.0"
"","","","","","","","","2022-01-25","20:00:00","21.6","74.0"
"","","","","","","","","2022-01-25","20:15:00","21.3","77.0"
"","","","","","","","","2022-01-25","20:30:00","21.2","80.0"
"","","","","","","","","2022-01-25","20:45:00","21.0","82.0"
"","","","","","","","","2022-01-25","21:00:00","21.0","79.0"
"","","","","","","","","2022-01-25","21:15:00","21.0","73.0"
"","","","","","","","","2022-01-25","21:30:00","21.2","65.0"
"","","","","","","","","2022-01-25","21:45:00","21.1","64.0"
"","","","","","","","","2022-01-25","22:00:00","20.9","63.0"
"","","","","","","","","2022-01-25","22:15:00","20.9","61.0"
